tenure,contract,customer_satisfaction,num_complaints,late_payments,monthlycharges,churn
29,one_year,9.0,2.0,0,116.35,0
1,one_year,1.0,3.0,1,91.93,0
1,one_year,7.0,0.0,0,104.78,1
32,one_year,9.0,1.0,1,72.5,0
32,one_year,8.0,1.0,0,114.15,0
51,one_year,5.0,2.0,0,95.53,0
10,one_year,9.0,1.0,1,121.2,0
20,two_year,3.0,1.0,2,132.62,1
55,one_year,7.0,2.0,0,46.74,0
2,two_year,6.0,0.0,0,73.11,0
33,one_year,2.0,1.0,0,88.98,1
33,one_year,7.0,0.0,1,67.44,0
2,one_year,1.0,1.0,2,71.55,0
69,one_year,7.0,0.0,0,85.12,0
49,two_year,7.0,1.0,1,62.39,0
17,two_year,7.0,5.0,0,98.65,0
4,one_year,7.0,2.0,0,73.38,0
4,two_year,9.0,0.0,0,116.6,0
2,one_year,6.0,1.0,2,75.48,0
28,one_year,8.0,1.0,1,89.07,0
72,two_year,4.0,0.0,0,105.97,0
33,one_year,4.0,0.0,1,100.82,0
14,one_year,5.0,1.0,0,96.75,0
11,one_year,9.0,1.0,0,101.8,0
55,one_year,8.0,0.0,0,75.57,0
1,two_year,7.0,0.0,1,80.28,0
5,one_year,7.0,0.0,1,57.4,0
21,two_year,7.0,1.0,1,72.65,0
47,one_year,8.0,1.0,1,96.37,0
26,one_year,9.0,1.0,0,110.03,0
4,one_year,4.0,0.0,1,79.77,1
13,one_year,6.0,0.0,0,131.83,0
33,one_year,6.0,0.0,1,42.86,0
5,one_year,2.0,1.0,0,57.85,0
1,two_year,7.0,0.0,0,90.69,0
53,one_year,9.0,0.0,0,96.64,0
39,one_year,9.0,0.0,0,89.47,0
9,two_year,7.0,0.0,0,77.68,0
11,one_year,7.0,1.0,1,81.64,0
5,one_year,8.0,0.0,0,107.1,0
33,one_year,3.0,0.0,0,48.64,0
72,two_year,4.0,1.0,0,87.91,0
7,one_year,6.0,1.0,0,96.92,0
17,two_year,8.0,0.0,1,43.37,0
29,one_year,4.0,2.0,0,42.01,0
5,two_year,5.0,1.0,0,100.17,0
13,one_year,8.0,1.0,0,95.25,0
12,two_year,7.0,0.0,0,121.16,0
6,two_year,4.0,0.0,0,63.74,1
22,two_year,3.0,1.0,0,97.68,1
30,one_year,8.0,2.0,0,89.46,0
43,one_year,8.0,1.0,0,95.08,0
47,two_year,7.0,0.0,2,69.28,0
28,one_year,7.0,0.0,0,84.23,0
16,one_year,5.0,2.0,0,71.16,0
20,two_year,6.0,0.0,0,85.81,0
3,two_year,9.0,2.0,0,125.14,0
15,one_year,9.0,0.0,0,92.6,0
30,two_year,5.0,0.0,0,56.95,0
10,one_year,1.0,0.0,0,65.83,0
10,one_year,7.0,1.0,0,52.92,0
39,one_year,3.0,0.0,0,78.86,0
36,two_year,9.0,0.0,2,48.41,0
7,two_year,7.0,1.0,2,101.01,0
1,two_year,4.0,2.0,0,81.37,0
24,two_year,8.0,0.0,0,66.02,0
22,two_year,8.0,2.0,0,102.74,0
1,one_year,4.0,0.0,0,96.79,0
30,one_year,1.0,1.0,0,87.71,0
65,one_year,7.0,1.0,1,58.34,0
5,one_year,5.0,0.0,0,93.98,0
4,two_year,7.0,0.0,1,57.92,0
30,two_year,8.0,2.0,0,79.99,0
3,one_year,7.0,2.0,2,101.7,0
14,one_year,4.0,1.0,0,93.28,0
1,one_year,8.0,1.0,1,80.74,0
37,two_year,4.0,1.0,0,100.31,0
19,one_year,6.0,0.0,0,73.94,0
4,two_year,6.0,1.0,1,95.79,0
44,one_year,9.0,1.0,2,95.9,0
3,two_year,9.0,0.0,0,66.22,0
6,two_year,9.0,0.0,0,42.57,0
72,one_year,5.0,0.0,1,88.43,0
71,two_year,4.0,0.0,0,110.99,0
50,two_year,9.0,0.0,0,48.64,0
2,one_year,8.0,0.0,0,97.24,0
56,one_year,6.0,1.0,0,101.68,0
43,one_year,8.0,0.0,0,79.38,0
41,two_year,9.0,0.0,0,118.2,0
8,one_year,8.0,0.0,0,56.64,0
72,one_year,2.0,0.0,1,95.14,1
25,one_year,7.0,1.0,1,105.44,0
20,two_year,7.0,1.0,0,114.76,0
4,one_year,8.0,0.0,1,82.82,0
16,one_year,5.0,0.0,0,87.4,0
5,one_year,7.0,0.0,0,120.78,1
23,two_year,8.0,0.0,0,59.62,0
46,one_year,7.0,1.0,1,90.29,0
19,one_year,3.0,3.0,1,84.8,1
62,one_year,6.0,0.0,0,52.14,0
1,two_year,2.0,0.0,0,86.34,1
1,one_year,3.0,0.0,0,105.73,0
7,month_to_month,9.0,1.0,1,123.81,0
34,one_year,2.0,1.0,0,91.97,0
14,two_year,8.0,0.0,0,88.67,0
8,one_year,7.0,0.0,0,68.34,0
22,one_year,7.0,1.0,0,78.55,0
6,two_year,7.0,0.0,1,79.42,0
55,one_year,7.0,1.0,0,68.7,0
72,one_year,5.0,1.0,1,102.95,0
13,two_year,5.0,0.0,0,137.82,0
4,one_year,7.0,2.0,1,58.9,0
9,one_year,7.0,0.0,2,78.84,0
27,one_year,6.0,0.0,1,95.27,0
18,one_year,7.0,0.0,1,76.6,0
16,two_year,6.0,2.0,0,80.42,0
6,two_year,7.0,0.0,0,95.66,0
19,one_year,5.0,1.0,2,57.99,0
40,one_year,7.0,0.0,2,61.65,0
72,one_year,8.0,1.0,0,78.34,0
12,one_year,8.0,0.0,0,110.79,0
20,two_year,3.0,1.0,0,122.51,0
44,month_to_month,4.0,0.0,0,53.0,0
22,two_year,8.0,2.0,0,87.23,0
4,one_year,3.0,1.0,0,81.78,1
18,one_year,9.0,2.0,0,57.39,0
3,two_year,7.0,0.0,0,60.53,0
7,two_year,9.0,0.0,1,85.86,0
4,one_year,7.0,1.0,0,99.94,0
8,two_year,9.0,3.0,2,97.8,0
13,two_year,9.0,1.0,1,121.49,0
4,two_year,4.0,0.0,0,64.62,0
2,one_year,9.0,0.0,1,54.88,0
7,two_year,9.0,1.0,2,101.12,0
13,two_year,4.0,0.0,0,74.98,0
11,one_year,7.0,1.0,3,52.4,0
35,two_year,7.0,2.0,1,70.84,0
4,one_year,8.0,2.0,1,39.14,1
72,two_year,2.0,3.0,1,115.58,1
33,one_year,9.0,0.0,0,96.67,0
1,two_year,9.0,0.0,0,71.24,0
1,two_year,9.0,0.0,0,94.02,0
32,one_year,4.0,1.0,0,63.83,0
10,one_year,9.0,1.0,0,124.21,0
25,two_year,2.0,0.0,0,82.73,0
14,two_year,3.0,0.0,0,77.76,0
21,two_year,2.0,0.0,0,119.07,0
16,one_year,6.0,0.0,0,100.46,0
9,one_year,7.0,1.0,1,72.32,0
65,two_year,8.0,1.0,1,83.88,0
23,one_year,3.0,1.0,1,89.7,0
13,one_year,4.0,0.0,0,117.66,0
33,two_year,6.0,0.0,0,102.2,0
14,one_year,1.0,0.0,0,87.01,0
9,one_year,9.0,1.0,2,89.73,0
1,two_year,5.0,1.0,0,82.53,0
68,two_year,8.0,1.0,2,72.72,0
21,two_year,9.0,1.0,0,91.13,0
2,one_year,8.0,0.0,1,85.31,0
33,two_year,6.0,0.0,0,103.31,0
1,two_year,6.0,0.0,1,73.01,0
9,two_year,7.0,0.0,0,62.61,0
11,two_year,9.0,0.0,0,65.89,0
25,two_year,6.0,2.0,0,148.57,0
3,one_year,7.0,1.0,0,71.59,0
31,two_year,9.0,4.0,1,57.44,0
7,one_year,8.0,0.0,0,41.02,0
52,one_year,9.0,4.0,0,51.98,0
16,two_year,4.0,1.0,0,93.86,0
64,two_year,7.0,1.0,0,79.44,1
13,two_year,7.0,0.0,0,84.09,0
1,one_year,7.0,1.0,0,113.8,0
5,two_year,9.0,2.0,0,44.37,0
7,two_year,9.0,0.0,1,140.12,0
1,two_year,9.0,0.0,2,70.24,0
22,two_year,8.0,0.0,0,136.34,0
1,one_year,2.0,2.0,0,111.33,0
26,one_year,3.0,1.0,0,99.83,0
11,one_year,5.0,1.0,0,84.5,0
14,one_year,7.0,1.0,1,72.85,0
7,two_year,8.0,0.0,0,104.85,0
10,two_year,6.0,0.0,2,113.79,0
10,one_year,5.0,1.0,0,64.72,0
6,month_to_month,8.0,0.0,1,77.97,0
9,one_year,8.0,1.0,0,84.0,0
21,two_year,9.0,1.0,0,104.27,0
13,one_year,9.0,1.0,0,52.56,0
1,one_year,7.0,0.0,0,53.51,1
24,one_year,9.0,1.0,0,43.73,0
10,one_year,3.0,1.0,0,114.15,0
1,two_year,7.0,0.0,0,108.38,0
2,one_year,5.0,0.0,0,84.86,0
21,one_year,9.0,1.0,1,61.21,0
7,two_year,6.0,1.0,2,87.48,0
21,two_year,8.0,2.0,0,92.34,0
68,one_year,9.0,0.0,0,50.78,0
72,one_year,9.0,0.0,0,85.21,0
18,one_year,1.0,0.0,0,73.35,0
72,one_year,5.0,1.0,0,70.36,0
10,one_year,8.0,0.0,1,98.97,0
49,one_year,1.0,0.0,1,56.71,0
1,two_year,3.0,0.0,1,82.67,0
9,one_year,6.0,0.0,0,86.64,0
54,two_year,9.0,0.0,0,65.5,0
36,two_year,6.0,0.0,0,127.99,0
1,two_year,9.0,1.0,2,116.34,0
1,one_year,4.0,0.0,0,59.91,0
64,two_year,5.0,3.0,0,62.76,0
12,one_year,9.0,0.0,1,69.36,0
5,two_year,6.0,2.0,4,46.09,0
40,one_year,2.0,0.0,1,80.82,0
6,one_year,5.0,0.0,0,85.05,0
7,one_year,3.0,2.0,0,62.17,0
18,one_year,4.0,2.0,0,61.3,0
4,two_year,5.0,1.0,0,77.61,0
45,one_year,4.0,1.0,0,86.58,0
36,one_year,8.0,0.0,0,105.16,0
12,one_year,3.0,0.0,1,40.37,0
3,one_year,3.0,1.0,0,84.12,0
14,one_year,6.0,0.0,0,65.96,0
14,two_year,5.0,0.0,0,117.71,0
9,one_year,6.0,2.0,0,65.47,0
10,one_year,3.0,4.0,0,85.27,0
34,two_year,8.0,0.0,0,40.88,0
38,one_year,5.0,0.0,0,81.45,0
27,one_year,9.0,1.0,0,109.84,0
28,two_year,6.0,0.0,0,62.36,0
26,two_year,5.0,1.0,2,58.19,0
3,two_year,9.0,2.0,0,136.82,0
51,two_year,7.0,0.0,0,104.72,0
36,two_year,8.0,0.0,1,108.87,0
49,two_year,4.0,0.0,1,72.06,0
55,two_year,8.0,0.0,0,49.79,0
30,one_year,9.0,2.0,0,95.42,0
9,two_year,5.0,0.0,0,62.98,0
34,one_year,4.0,0.0,1,110.72,0
4,two_year,8.0,0.0,0,92.62,0
72,one_year,7.0,0.0,0,54.33,0
12,two_year,8.0,0.0,0,63.34,0
6,one_year,7.0,0.0,0,68.03,0
33,one_year,4.0,1.0,1,75.54,0
29,two_year,5.0,1.0,0,92.82,0
1,one_year,9.0,2.0,0,63.44,1
29,one_year,6.0,0.0,2,78.56,0
43,one_year,4.0,0.0,1,100.11,0
4,two_year,8.0,0.0,0,84.9,0
18,one_year,8.0,0.0,0,98.26,0
39,one_year,3.0,2.0,1,77.75,0
12,one_year,7.0,0.0,1,72.6,0
31,two_year,4.0,3.0,0,106.4,0
1,one_year,4.0,0.0,2,57.51,1
1,two_year,9.0,0.0,0,101.22,0
40,one_year,9.0,2.0,1,94.33,1
2,one_year,9.0,0.0,0,93.9,0
13,one_year,6.0,1.0,2,99.78,0
3,two_year,3.0,2.0,0,86.38,0
16,one_year,5.0,2.0,0,57.5,0
4,two_year,4.0,0.0,0,66.3,0
30,two_year,6.0,0.0,0,79.25,0
19,one_year,2.0,0.0,0,88.09,0
72,one_year,6.0,1.0,0,91.52,1
31,two_year,7.0,0.0,2,61.22,0
50,two_year,3.0,2.0,0,92.43,0
6,two_year,3.0,1.0,1,110.29,1
7,one_year,8.0,1.0,0,98.2,0
20,two_year,7.0,1.0,0,132.65,0
2,one_year,4.0,1.0,0,88.31,0
24,two_year,7.0,1.0,0,65.07,0
72,one_year,8.0,2.0,1,116.38,0
49,one_year,6.0,1.0,1,121.6,0
57,one_year,5.0,1.0,1,40.77,0
9,one_year,9.0,1.0,1,43.71,0
12,two_year,4.0,0.0,0,143.05,0
5,two_year,1.0,0.0,0,113.47,0
13,one_year,6.0,1.0,1,63.98,0
12,one_year,7.0,1.0,0,54.45,0
3,two_year,6.0,0.0,2,55.96,0
6,two_year,8.0,1.0,1,42.13,0
43,two_year,4.0,1.0,0,67.87,0
34,two_year,9.0,0.0,1,100.18,0
1,one_year,7.0,0.0,2,96.65,0
17,one_year,1.0,2.0,1,111.67,1
12,two_year,2.0,0.0,0,71.58,0
4,two_year,4.0,1.0,1,98.34,0
24,one_year,5.0,0.0,0,114.57,0
10,two_year,2.0,1.0,1,84.71,0
10,one_year,8.0,1.0,0,88.4,0
4,one_year,9.0,1.0,1,83.65,1
37,two_year,7.0,0.0,3,109.15,0
6,one_year,7.0,0.0,0,79.82,0
16,two_year,8.0,1.0,0,47.72,0
33,two_year,1.0,3.0,1,110.81,0
21,two_year,4.0,1.0,0,108.73,0
28,two_year,4.0,0.0,0,100.24,0
72,two_year,7.0,1.0,0,70.19,0
16,one_year,7.0,0.0,2,124.66,0
40,one_year,7.0,1.0,1,83.64,0
24,two_year,6.0,0.0,1,103.14,0
19,two_year,6.0,2.0,0,100.9,0
2,one_year,3.0,1.0,0,89.67,0
22,one_year,6.0,0.0,0,79.62,0
1,one_year,2.0,0.0,0,65.25,0
13,one_year,6.0,0.0,0,118.57,0
9,one_year,8.0,0.0,0,125.47,0
9,one_year,7.0,0.0,0,108.62,0
12,one_year,9.0,0.0,0,120.88,0
7,one_year,5.0,0.0,0,101.96,0
31,one_year,3.0,0.0,3,77.27,0
13,one_year,5.0,2.0,1,77.61,1
3,two_year,7.0,1.0,1,56.78,0
16,one_year,3.0,0.0,0,116.62,1
48,two_year,9.0,0.0,0,81.03,0
14,one_year,8.0,1.0,0,72.16,0
72,two_year,6.0,0.0,1,76.49,1
6,one_year,9.0,1.0,0,76.89,0
11,one_year,3.0,4.0,1,66.25,1
9,one_year,5.0,2.0,0,62.06,1
8,one_year,9.0,0.0,2,81.12,1
15,two_year,8.0,0.0,0,52.96,0
17,one_year,1.0,0.0,0,73.76,0
9,one_year,7.0,1.0,0,76.25,1
60,one_year,3.0,0.0,1,69.99,0
5,two_year,3.0,1.0,0,83.94,0
72,two_year,3.0,2.0,1,68.27,0
56,one_year,6.0,1.0,3,99.47,0
23,two_year,6.0,0.0,1,107.82,0
17,two_year,9.0,1.0,2,94.64,0
18,two_year,8.0,1.0,1,90.78,0
24,two_year,7.0,1.0,0,85.63,0
2,two_year,1.0,0.0,1,52.01,0
1,one_year,8.0,0.0,0,61.67,0
2,two_year,7.0,1.0,0,65.03,0
16,two_year,2.0,2.0,0,84.98,1
17,two_year,8.0,0.0,1,70.92,0
11,one_year,7.0,0.0,1,90.45,0
24,one_year,6.0,0.0,0,87.58,0
9,one_year,6.0,1.0,1,68.73,0
13,two_year,9.0,0.0,2,75.08,0
11,one_year,5.0,1.0,0,70.33,0
27,one_year,5.0,1.0,0,99.14,0
72,two_year,6.0,1.0,0,97.63,0
14,two_year,9.0,2.0,2,93.86,0
33,two_year,2.0,0.0,0,106.63,0
10,two_year,9.0,0.0,0,63.36,0
4,one_year,3.0,0.0,0,92.11,1
1,two_year,9.0,1.0,1,76.54,0
15,one_year,8.0,0.0,0,112.89,0
52,one_year,5.0,1.0,0,79.28,0
24,two_year,9.0,1.0,0,42.48,0
16,one_year,8.0,1.0,0,52.62,0
62,one_year,6.0,0.0,1,126.24,0
72,one_year,8.0,0.0,0,66.25,0
27,one_year,2.0,0.0,1,74.92,0
3,two_year,9.0,0.0,0,103.45,0
43,one_year,9.0,1.0,1,64.26,0
3,two_year,7.0,1.0,0,100.29,0
18,two_year,9.0,1.0,0,96.73,0
11,two_year,2.0,1.0,0,89.09,0
11,two_year,7.0,0.0,1,109.51,0
13,one_year,9.0,1.0,0,62.36,0
1,two_year,9.0,0.0,0,67.02,0
15,one_year,6.0,3.0,0,87.11,0
27,one_year,9.0,0.0,0,91.67,1
36,one_year,8.0,0.0,0,124.11,0
16,one_year,7.0,0.0,1,111.02,0
6,two_year,5.0,0.0,0,78.3,0
58,one_year,8.0,1.0,0,91.28,0
27,two_year,5.0,0.0,1,55.21,0
5,two_year,5.0,0.0,0,69.84,0
4,one_year,5.0,0.0,0,78.02,1
57,two_year,6.0,1.0,1,54.94,1
13,one_year,6.0,1.0,1,70.71,0
8,two_year,9.0,0.0,0,61.46,0
8,two_year,3.0,0.0,2,76.93,0
10,one_year,9.0,0.0,0,92.94,0
72,two_year,9.0,0.0,0,74.76,0
11,two_year,2.0,1.0,1,77.15,0
16,one_year,4.0,1.0,2,77.3,0
4,one_year,6.0,1.0,1,53.16,0
5,one_year,2.0,0.0,0,114.82,0
9,one_year,9.0,2.0,1,71.81,0
16,one_year,9.0,1.0,0,100.32,0
14,one_year,4.0,1.0,0,70.59,0
2,two_year,7.0,0.0,0,99.13,0
32,two_year,7.0,0.0,0,109.01,0
38,one_year,9.0,1.0,0,81.4,0
23,one_year,5.0,2.0,0,72.18,0
10,two_year,5.0,0.0,0,116.92,0
25,one_year,3.0,0.0,0,111.8,0
50,one_year,9.0,2.0,1,76.36,1
12,two_year,7.0,3.0,0,81.35,0
5,two_year,9.0,1.0,1,101.61,0
8,two_year,4.0,1.0,0,74.52,0
30,one_year,8.0,1.0,0,114.36,0
21,one_year,7.0,0.0,0,74.68,1
19,one_year,8.0,1.0,0,149.39,1
24,two_year,9.0,1.0,1,96.0,0
13,one_year,8.0,1.0,0,120.82,0
38,one_year,8.0,0.0,2,88.44,0
8,two_year,8.0,0.0,1,82.32,0
18,one_year,5.0,0.0,1,99.24,0
1,one_year,8.0,0.0,1,89.69,0
15,one_year,2.0,0.0,1,102.97,0
7,two_year,9.0,0.0,2,76.15,0
2,one_year,9.0,0.0,1,84.92,0
17,one_year,8.0,0.0,1,91.17,1
5,one_year,6.0,1.0,2,83.51,1
33,one_year,8.0,2.0,0,117.52,0
21,two_year,2.0,1.0,1,72.8,0
23,two_year,4.0,0.0,0,62.52,0
20,two_year,7.0,1.0,1,105.85,0
10,two_year,7.0,1.0,0,61.68,0
3,one_year,9.0,2.0,0,112.56,0
3,one_year,3.0,1.0,2,45.25,0
19,one_year,7.0,0.0,0,78.88,1
1,one_year,8.0,1.0,1,102.37,0
3,two_year,8.0,0.0,0,73.83,1
6,two_year,7.0,0.0,0,47.61,1
44,two_year,8.0,1.0,0,66.39,0
32,two_year,2.0,1.0,0,54.18,0
15,one_year,6.0,1.0,0,89.04,1
1,two_year,3.0,1.0,1,122.53,0
54,one_year,6.0,0.0,0,74.47,0
35,two_year,6.0,1.0,0,66.91,0
42,two_year,7.0,0.0,0,69.83,0
7,one_year,8.0,1.0,0,87.54,0
21,two_year,6.0,1.0,0,87.17,0
33,one_year,9.0,1.0,0,77.34,0
3,two_year,9.0,2.0,0,61.51,0
4,one_year,3.0,1.0,0,84.23,0
11,one_year,8.0,1.0,5,79.08,0
1,two_year,7.0,2.0,0,105.3,0
44,one_year,9.0,1.0,0,73.69,1
37,one_year,9.0,1.0,1,105.69,0
72,one_year,9.0,1.0,2,78.48,1
67,two_year,7.0,0.0,0,85.1,0
3,one_year,7.0,2.0,0,76.36,0
23,one_year,2.0,1.0,1,122.09,0
7,two_year,7.0,0.0,0,86.09,1
3,one_year,7.0,1.0,1,128.25,0
39,two_year,9.0,1.0,0,43.02,0
3,two_year,8.0,0.0,1,88.42,0
18,two_year,7.0,1.0,0,75.25,0
14,one_year,6.0,0.0,0,52.19,0
35,one_year,5.0,0.0,0,71.17,0
6,two_year,1.0,0.0,0,113.39,0
56,one_year,7.0,0.0,0,94.71,0
10,two_year,7.0,0.0,1,64.6,0
17,two_year,8.0,0.0,0,94.46,0
2,one_year,6.0,0.0,0,49.37,0
18,one_year,6.0,2.0,0,102.78,0
37,two_year,8.0,0.0,0,98.77,0
1,month_to_month,7.0,1.0,0,87.96,0
18,one_year,7.0,0.0,0,83.64,0
42,one_year,1.0,1.0,0,66.35,0
8,two_year,8.0,1.0,0,108.71,0
9,one_year,7.0,0.0,0,93.51,0
33,one_year,5.0,0.0,0,71.79,0
10,one_year,6.0,0.0,1,71.13,0
38,one_year,9.0,2.0,1,82.48,0
19,two_year,9.0,0.0,0,113.62,0
24,two_year,9.0,0.0,0,140.78,0
52,one_year,7.0,1.0,0,71.72,0
7,two_year,9.0,0.0,0,44.36,0
18,one_year,6.0,1.0,0,107.7,0
72,two_year,3.0,1.0,0,121.75,0
52,one_year,3.0,3.0,1,111.27,0
72,two_year,4.0,1.0,1,85.29,0
72,two_year,9.0,0.0,1,90.67,0
49,one_year,6.0,0.0,0,91.14,0
29,one_year,8.0,1.0,0,63.57,0
2,two_year,9.0,4.0,0,80.01,0
9,one_year,8.0,0.0,0,106.96,0
8,two_year,8.0,1.0,0,57.65,0
8,one_year,7.0,0.0,0,125.13,0
2,two_year,8.0,2.0,0,72.0,1
13,one_year,6.0,1.0,0,93.39,0
37,two_year,7.0,0.0,0,123.43,0
58,two_year,8.0,0.0,0,76.78,0
26,one_year,8.0,0.0,0,76.68,0
9,one_year,9.0,1.0,0,140.89,0
7,one_year,2.0,3.0,0,74.99,0
22,one_year,7.0,1.0,0,70.4,0
6,one_year,8.0,1.0,0,111.08,0
26,one_year,6.0,0.0,0,86.32,0
1,month_to_month,7.0,1.0,0,86.42,0
11,two_year,8.0,2.0,0,86.03,0
72,two_year,2.0,2.0,0,100.83,0
18,one_year,9.0,1.0,0,117.51,0
14,one_year,7.0,1.0,0,48.58,0
42,one_year,9.0,1.0,0,90.61,0
69,two_year,5.0,1.0,1,103.48,0
18,two_year,8.0,2.0,1,57.4,0
1,one_year,6.0,0.0,0,70.01,0
7,two_year,7.0,0.0,0,79.57,1
28,one_year,9.0,1.0,0,124.76,0
61,two_year,6.0,3.0,0,36.72,0
27,two_year,6.0,2.0,1,113.52,0
17,one_year,7.0,1.0,0,108.14,0
12,two_year,8.0,1.0,0,106.14,0
64,one_year,6.0,0.0,0,112.0,0
1,two_year,9.0,1.0,1,82.51,0
12,one_year,8.0,0.0,1,70.21,0
11,one_year,9.0,1.0,0,94.65,0
26,one_year,7.0,1.0,0,80.94,1
10,one_year,5.0,1.0,0,62.82,0
1,two_year,5.0,1.0,0,91.71,0
30,two_year,7.0,1.0,1,35.29,0
23,one_year,8.0,0.0,0,77.16,0
13,two_year,9.0,0.0,3,56.86,0
12,two_year,8.0,1.0,1,87.08,0
72,two_year,8.0,1.0,0,132.76,0
27,two_year,7.0,1.0,2,121.04,0
42,one_year,6.0,0.0,0,58.0,0
19,two_year,9.0,1.0,1,77.58,0
7,one_year,8.0,0.0,0,98.66,0
32,one_year,9.0,0.0,0,71.92,0
7,two_year,8.0,1.0,1,72.47,0
46,one_year,2.0,0.0,0,64.12,0
72,two_year,8.0,1.0,0,60.44,0
23,one_year,1.0,0.0,0,72.04,0
9,two_year,9.0,0.0,0,65.76,0
17,two_year,2.0,0.0,0,86.3,0
38,one_year,7.0,1.0,0,121.74,0
13,one_year,7.0,0.0,0,80.06,0
2,one_year,5.0,0.0,1,71.89,1
12,one_year,9.0,1.0,0,41.92,1
13,one_year,6.0,2.0,0,88.48,1
64,two_year,8.0,0.0,0,110.08,0
1,one_year,8.0,0.0,0,100.18,0
72,one_year,9.0,1.0,0,73.4,0
45,one_year,9.0,1.0,0,123.99,0
58,one_year,6.0,1.0,1,78.48,0
16,two_year,5.0,0.0,0,73.7,1
23,one_year,4.0,1.0,0,64.71,0
19,one_year,7.0,1.0,0,63.58,0
4,two_year,7.0,1.0,1,58.57,0
8,one_year,8.0,0.0,1,89.73,0
23,one_year,8.0,0.0,0,89.2,0
32,one_year,8.0,0.0,0,107.49,0
2,two_year,9.0,0.0,1,62.94,0
60,one_year,2.0,0.0,0,49.94,1
51,one_year,3.0,1.0,0,65.95,0
15,one_year,6.0,1.0,1,67.84,0
12,one_year,6.0,1.0,1,125.68,0
20,one_year,7.0,2.0,0,156.4,0
2,one_year,2.0,1.0,2,84.49,1
15,two_year,9.0,1.0,1,92.84,0
8,two_year,5.0,1.0,0,66.67,0
20,two_year,9.0,1.0,1,81.63,1
15,month_to_month,6.0,1.0,0,117.44,1
5,two_year,1.0,0.0,1,72.37,0
23,one_year,7.0,0.0,1,53.31,0
9,two_year,3.0,1.0,0,111.4,0
50,one_year,8.0,0.0,0,53.29,0
9,one_year,3.0,1.0,1,102.88,0
22,one_year,8.0,0.0,0,75.11,0
6,one_year,5.0,1.0,0,96.25,0
3,one_year,9.0,0.0,0,118.33,0
25,one_year,2.0,0.0,1,116.57,0
3,two_year,4.0,3.0,0,58.82,0
49,one_year,9.0,0.0,0,71.98,0
7,two_year,3.0,0.0,1,84.72,0
18,one_year,9.0,1.0,0,60.39,0
17,one_year,7.0,1.0,0,109.61,0
40,two_year,7.0,1.0,0,34.29,0
4,one_year,9.0,0.0,0,92.09,0
10,two_year,4.0,1.0,0,88.08,0
69,two_year,6.0,1.0,1,148.34,0
20,one_year,7.0,0.0,0,94.83,0
23,two_year,3.0,3.0,0,88.6,0
21,one_year,3.0,0.0,0,74.84,0
1,one_year,7.0,0.0,1,99.87,0
8,two_year,6.0,0.0,0,56.78,0
5,one_year,9.0,0.0,0,41.07,0
5,two_year,2.0,1.0,1,35.67,0
13,two_year,7.0,3.0,0,96.26,0
5,two_year,8.0,0.0,1,71.94,0
18,two_year,4.0,0.0,0,64.16,0
10,one_year,6.0,1.0,0,122.08,0
11,one_year,4.0,0.0,0,85.49,1
1,two_year,7.0,0.0,1,86.32,0
16,two_year,6.0,0.0,0,82.7,0
12,one_year,7.0,1.0,2,62.82,0
27,month_to_month,5.0,0.0,0,136.68,0
56,two_year,5.0,0.0,0,109.33,0
30,month_to_month,9.0,1.0,0,105.46,0
72,two_year,7.0,0.0,0,90.49,0
15,one_year,5.0,0.0,0,65.62,1
43,one_year,6.0,1.0,0,57.35,0
10,two_year,4.0,0.0,0,86.01,0
67,two_year,1.0,0.0,0,94.64,0
3,two_year,9.0,1.0,0,75.8,0
34,two_year,7.0,0.0,0,68.11,0
50,two_year,5.0,0.0,0,67.17,0
17,two_year,9.0,2.0,1,109.21,0
42,one_year,8.0,0.0,0,89.5,0
24,two_year,4.0,0.0,1,128.92,0
28,one_year,9.0,1.0,0,118.53,1
3,one_year,6.0,0.0,1,124.7,0
9,one_year,8.0,2.0,1,81.46,0
11,one_year,7.0,1.0,1,90.53,0
9,two_year,4.0,0.0,0,80.58,0
46,two_year,6.0,1.0,0,45.47,0
15,two_year,5.0,1.0,0,77.8,0
11,two_year,4.0,0.0,1,133.59,0
41,one_year,8.0,1.0,0,90.68,0
25,one_year,7.0,3.0,0,120.48,1
72,two_year,4.0,1.0,0,119.12,0
24,two_year,5.0,2.0,0,85.96,0
1,two_year,1.0,2.0,1,82.56,0
55,one_year,3.0,0.0,0,89.98,0
32,one_year,9.0,0.0,1,75.96,0
11,two_year,8.0,1.0,0,80.28,0
8,two_year,5.0,0.0,0,91.08,0
7,one_year,9.0,0.0,0,81.15,0
28,two_year,9.0,0.0,1,38.53,0
31,one_year,3.0,0.0,1,71.31,0
1,two_year,9.0,2.0,0,47.87,0
24,one_year,9.0,0.0,0,91.83,0
72,one_year,9.0,2.0,2,39.33,1
42,one_year,3.0,0.0,0,83.82,1
1,two_year,5.0,1.0,0,70.81,0
31,one_year,4.0,2.0,0,69.84,0
7,one_year,8.0,0.0,0,48.84,0
12,one_year,3.0,1.0,0,115.23,0
3,one_year,9.0,0.0,4,84.69,0
34,two_year,8.0,0.0,0,59.86,0
9,one_year,8.0,0.0,1,92.99,0
4,month_to_month,8.0,2.0,2,76.35,0
72,two_year,9.0,2.0,1,91.71,0
26,one_year,7.0,1.0,0,69.99,0
5,one_year,8.0,1.0,1,62.2,0
